0.0344	0.0106	0.0633	0.0483	0.0416	0.0443	0.0241	0.0523
0.0213	0.0341	0.0276	0.0867	0.0296	0.0328	0.0374	0.0495
0.0313	0.0374	0.0462	0.0406	0.0446	0.0451	0.0411	0.0328
0.0555	0.0305	0.0178	0.0378	0.0277	0.0700	0.0507	0.0290
0.0548	0.0400	0.0351	0.0367	0.0294	0.0507	0.0275	0.0447
0.0332	0.0482	0.0322	0.0241	0.0626	0.0416	0.0438	0.0332
0.0499	0.0515	0.0260	0.0236	0.0233	0.0431	0.0462	0.0553
0.0307	0.0546	0.0271	0.0415	0.0147	0.0840	0.0484	0.0178
0.0366	0.0399	0.0307	0.0393	0.0456	0.0281	0.0506	0.0480
0.0491	0.0342	0.0176	0.0373	0.0508	0.0395	0.0432	0.0472
0.0141	0.0421	0.0313	0.0359	0.0510	0.0464	0.0537	0.0445
0.0446	0.0342	0.0273	0.0421	0.0223	0.0380	0.0397	0.0706
0.0164	0.0290	0.0460	0.0492	0.0228	0.0606	0.0454	0.0495
0.0413	0.0289	0.0371	0.0368	0.0207	0.0524	0.0333	0.0683
0.0446	0.0427	0.0218	0.0611	0.0187	0.0428	0.0460	0.0413
0.0411	0.0400	0.0345	0.0454	0.0354	0.0435	0.0519	0.0270
0.0216	0.0390	0.0737	0.0180	0.0407	0.0395	0.0457	0.0407
0.0400	0.0274	0.0475	0.0293	0.0435	0.0544	0.0204	0.0565
0.0398	0.0336	0.0491	0.0282	0.0648	0.0462	0.0262	0.0310
0.0477	0.0355	0.0542	0.0387	0.0307	0.0459	0.0496	0.0166
0.0312	0.0394	0.0530	0.0337	0.0205	0.0467	0.0475	0.0469
0.0307	0.0182	0.0353	0.0453	0.0166	0.0539	0.0421	0.0768
0.0718	0.0134	0.0443	0.0513	0.0261	0.0216	0.0291	0.0614
0.0110	0.0689	0.0227	0.0566	0.0328	0.0524	0.0525	0.0220
0.0319	0.0122	0.0278	0.0289	0.0781	0.0664	0.0605	0.0132
0.0241	0.0884	0.0194	0.0939	0.0392	0.0164	0.0169	0.0206
0.0357	0.0142	0.0185	0.0706	0.0478	0.0253	0.0395	0.0674
0.0326	0.0665	0.0281	0.0233	0.0351	0.0638	0.0239	0.0455
0.0348	0.0202	0.0384	0.0688	0.0370	0.0353	0.0524	0.0321
0.0454	0.0417	0.0602	0.0374	0.0240	0.0529	0.0231	0.0342
0.0423	0.0189	0.0372	0.0536	0.0391	0.0361	0.0348	0.0569
0.0277	0.0263	0.0224	0.0401	0.0513	0.0658	0.0250	0.0602
