   -7.3390	   -4.2111	   -9.9560	   -2.3922	   -2.9311	   -2.5488	   -3.2297	   -3.3515	   -0.2787	    0.5706	   -1.6614	   -0.6363	    0.0839	    0.2039	    0.3238	    0.1813	   -0.5100	   -2.0609	    0.2382	   -0.5016	   -0.5091	    0.1319	   -1.2071	   -1.9932	   -3.2637	   -1.3838	   -2.5873	   -1.5259	    0.6588	    4.3081	    2.3096	    6.2662
  -10.7348	  -10.6053	   -6.9010	  -10.7306	  -11.4767	  -12.2780	  -11.7506	  -10.2717	  -11.7127	   -6.5552	  -12.2150	  -11.6078	   -6.2150	  -10.5927	   -8.7280	   -9.8585	  -15.3797	  -14.8531	  -16.0195	  -12.8382	  -16.1044	  -14.5475	   -9.5823	   -9.4147	  -12.7294	  -11.2439	  -13.1082	  -12.1776	   -7.6483	   -8.0170	   -9.9500	   -8.4449
  -10.3232	   -9.6053	  -10.5606	   -9.8274	  -12.3743	  -10.2918	   -7.8974	  -12.2512	  -12.1364	  -12.0464	  -11.8048	  -11.6718	  -10.4577	  -10.1657	   -7.1656	   -7.4810	  -10.6447	   -9.6950	  -10.2801	   -6.5373	   -8.3127	   -7.3784	   -9.7057	  -10.6813	  -11.2380	  -11.9801	  -11.9486	  -11.6306	  -13.2581	  -13.1627	  -13.0194	  -12.9572
   -5.0276	   -4.8969	   -7.7401	   -7.6357	  -12.2919	  -11.6524	  -10.8331	  -11.2267	   -9.0928	   -8.4005	   -9.0472	   -9.0676	   -7.4259	   -8.2198	   -8.7247	   -9.3238	  -12.2766	  -13.3132	  -13.5060	  -11.5507	   -5.6894	   -9.0301	   -5.9250	   -7.6911	   -7.5731	   -6.4276	   -7.8337	   -6.2762	  -11.0738	  -10.4546	  -10.7301	  -10.9424
   -5.3213	   -4.8270	   -8.6559	   -7.8903	  -10.6378	   -9.4150	   -8.9780	  -10.5290	   -7.9815	  -10.6540	   -8.3694	   -9.9180	  -14.5993	  -12.9772	  -13.9912	  -11.3159	   -6.2764	   -9.2747	   -8.9629	   -5.9232	   -7.6810	   -6.4672	   -7.9259	   -7.0953	  -11.7530	  -11.9321	  -10.2638	  -11.9157	   -7.2438	   -5.6040	   -7.8104	   -7.8157
   -9.0905	   -7.3180	   -9.1461	   -9.4283	   -9.3003	   -5.5968	   -8.0509	   -6.4095	   -6.0069	   -5.7856	   -5.4592	   -7.7127	  -12.4612	  -12.6302	  -12.5619	  -12.9597	   -7.7552	   -4.1728	   -5.4103	   -7.2780	   -6.5782	   -5.2853	   -7.0290	   -7.1412	   -6.3107	  -10.2345	  -10.7178	   -8.1837	  -11.0205	  -11.0745	  -11.1634	  -11.0115
   -8.8292	   -8.8999	   -4.8252	   -6.2337	   -8.8725	   -8.4793	   -5.4148	   -8.9634	  -10.5939	   -8.8015	  -10.4124	   -9.7189	  -12.3168	  -12.3234	  -11.7792	  -12.5644	  -11.1500	   -9.1944	   -9.7413	  -10.8048	   -7.0991	   -5.6522	   -7.7677	   -9.1990	   -4.6158	   -4.7917	   -4.2889	   -7.4571	   -5.1165	   -8.2515	   -9.8343	   -5.1659
  -12.7399	  -13.1831	  -13.6188	   -5.4920	  -10.4047	  -11.7483	   -7.1186	   -6.7328	   -9.3607	   -9.5769	   -9.4085	  -10.2060	  -10.4765	   -9.4609	  -10.2018	   -9.9789	  -10.1962	  -11.4117	  -10.4135	  -10.7887	   -8.4191	   -2.5172	   -4.3642	   -6.4126	   -8.1711	   -5.4418	   -7.4440	   -8.6306	  -10.4321	  -10.7564	   -9.5518	  -10.0689
   -6.6987	   -4.0054	   -7.0263	   -6.7989	   -8.2587	   -7.7275	   -8.1633	   -6.1006	   -3.1108	   -2.8658	   -4.7282	   -1.7521	   -6.4733	   -8.0474	   -6.5750	   -7.8508	   -6.2012	   -5.9995	   -4.8214	   -7.4456	  -11.2165	  -10.8882	  -11.4313	  -10.9887	   -4.2901	   -4.1859	   -3.2701	   -3.4339	   -5.2995	   -4.3226	   -4.6989	   -2.9126
   -3.5803	   -2.7298	   -2.4248	   -2.1946	   -3.3846	   -6.3915	   -6.7475	   -3.6617	  -10.4543	  -10.4290	  -10.8547	  -12.6024	   -3.9605	   -3.6340	   -5.2332	   -6.1503	   -5.6818	   -4.3426	   -5.9668	   -3.4908	   -3.6823	   -4.8164	   -4.8829	   -4.7739	   -8.7187	   -4.6431	   -9.1832	   -4.3605	   -4.1162	   -5.1327	   -6.8025	   -3.5491
