0.5869	0.7523	0.6807	0.5700	0.4251	0.8708	0.5972	0.3163
0.7729	0.5650	0.6697	0.4986	0.5527	0.6545	0.4574	0.6284
0.6963	0.6323	0.3952	0.7561	0.6024	0.8043	0.5310	0.3817
0.6327	0.5352	0.7837	0.3632	0.5313	0.7471	0.7582	0.4479
0.6504	0.5220	0.3968	0.4027	0.8613	0.6208	0.5542	0.7910
0.7349	0.4466	0.7946	0.7139	0.5485	0.5696	0.5144	0.4767
0.6537	0.5195	0.5587	0.4811	0.7544	0.4962	0.6182	0.7175
0.9728	0.5871	0.5237	0.5134	0.1060	0.9282	0.9081	0.2600
0.8088	0.6538	0.8587	0.5212	0.5787	0.3090	0.5534	0.5156
0.4425	0.8502	0.4710	0.6654	0.4379	0.5044	0.7494	0.6784
0.8548	0.6601	0.5354	0.7583	0.5735	0.3457	0.4066	0.6649
0.4193	0.8502	0.3949	0.6739	0.4873	0.7588	0.3927	0.8222
0.2253	0.5437	0.7690	0.8016	0.3530	0.8415	0.5360	0.7292
0.4972	0.6877	0.4567	0.5616	0.6934	0.5356	0.7262	0.6409
0.4733	0.5257	0.3227	0.6280	0.8489	0.7091	0.5552	0.7363
0.8652	0.3056	0.5551	0.5515	0.8293	0.4472	0.4159	0.8293
0.8259	0.6339	0.4221	0.3929	0.6824	0.8985	0.4913	0.4522
0.3210	0.5730	0.5971	0.4779	0.7305	0.7112	0.7462	0.6423
0.4671	0.8421	0.5672	0.2733	0.6508	0.6569	0.6449	0.6968
0.7147	0.6942	0.5954	0.8250	0.4303	0.6130	0.5821	0.3445
0.6571	0.5509	0.4148	0.6714	0.4719	0.7577	0.8190	0.4564
0.8236	0.6045	0.7520	0.3466	0.2904	0.7130	0.5695	0.6996
0.8066	0.3734	0.4961	0.7863	0.4865	0.6699	0.4787	0.7017
0.5361	0.8399	0.3706	0.7112	0.5907	0.7386	0.5290	0.4832
0.3732	0.3142	0.6090	0.7706	0.7810	0.7470	0.7939	0.4103
0.3646	0.6607	0.6995	0.5813	0.6881	0.8240	0.3136	0.6674
0.8456	0.3076	0.2217	0.6330	0.7077	0.8263	0.5527	0.7046
0.5168	0.7106	0.6695	0.5636	0.4977	0.6409	0.4902	0.7099
0.6272	0.6784	0.5833	0.6073	0.5265	0.5937	0.7215	0.4615
0.7019	0.6147	0.7846	0.5943	0.4916	0.8283	0.4178	0.3662
0.6479	0.5593	0.6119	0.6767	0.5046	0.3310	0.7543	0.7137
0.6475	0.3308	0.7514	0.3951	0.6344	0.7133	0.6668	0.6600
