0.4316	0.6128	0.5987	0.4935	0.3504	0.7387	0.4828	0.2915
0.6576	0.4731	0.5387	0.4300	0.4533	0.5423	0.3718	0.5333
0.5751	0.5191	0.3276	0.6458	0.5098	0.6849	0.4357	0.3020
0.5348	0.4241	0.6536	0.2956	0.4216	0.6587	0.6537	0.3579
0.5559	0.4235	0.3071	0.3203	0.7575	0.5121	0.4433	0.6804
0.6143	0.3692	0.7019	0.5841	0.4567	0.4684	0.4166	0.3888
0.5563	0.4319	0.4435	0.3927	0.6161	0.4142	0.5127	0.6326
0.9003	0.4568	0.3803	0.3947	0.0779	0.8366	0.7891	0.1643
0.6915	0.5398	0.7480	0.4233	0.4680	0.2329	0.4673	0.4292
0.3720	0.7415	0.3409	0.5568	0.3650	0.4106	0.6426	0.5705
0.7273	0.5502	0.4214	0.6424	0.4774	0.2869	0.3453	0.5491
0.3421	0.7355	0.2973	0.5574	0.3772	0.6524	0.3142	0.7239
0.1697	0.4356	0.6602	0.6981	0.2592	0.7317	0.4372	0.6083
0.4178	0.5676	0.3701	0.4596	0.5684	0.4557	0.6103	0.5505
0.3924	0.4340	0.2425	0.5294	0.7407	0.5892	0.4547	0.6171
0.7556	0.2430	0.4455	0.4497	0.6948	0.3649	0.3417	0.7048
0.7034	0.5061	0.3649	0.2899	0.5622	0.8013	0.4047	0.3675
0.2642	0.4584	0.4914	0.3784	0.6323	0.5994	0.6232	0.5526
0.3822	0.7239	0.4740	0.2129	0.5658	0.5524	0.5156	0.5732
0.6049	0.5785	0.4956	0.7257	0.3587	0.5089	0.4710	0.2568
0.5397	0.4445	0.3375	0.5634	0.3669	0.6560	0.7152	0.3769
0.7144	0.4702	0.6386	0.2985	0.2110	0.5974	0.4791	0.5908
0.7162	0.2786	0.4260	0.6909	0.3843	0.5216	0.3889	0.5934
0.4220	0.7441	0.2981	0.6080	0.4849	0.6324	0.4541	0.3565
0.3028	0.2283	0.4918	0.6572	0.6797	0.6381	0.6957	0.3064
0.2802	0.5664	0.5909	0.4878	0.5860	0.7021	0.2432	0.5433
0.7446	0.2235	0.1699	0.5305	0.5948	0.7024	0.4524	0.5819
0.4269	0.6191	0.5507	0.4566	0.4093	0.5487	0.3879	0.6009
0.5274	0.5487	0.4874	0.5197	0.4289	0.5014	0.6199	0.3667
0.5942	0.5169	0.6943	0.4924	0.3876	0.7271	0.2928	0.2946
0.5500	0.4366	0.4948	0.5798	0.4117	0.2685	0.6409	0.6178
0.5312	0.2501	0.6356	0.3278	0.5228	0.6086	0.5571	0.5668
