   -8.4882	   -7.0177	  -11.0922	   -5.2194	   -5.4945	   -5.1835	   -5.7690	   -5.9427	   -3.0946	   -2.2558	   -4.4197	   -3.4678	   -2.7427	   -2.4771	   -2.5307	   -2.6367	   -3.2185	   -4.8176	   -2.5414	   -3.2751	   -3.3102	   -2.5591	   -3.3859	   -4.3297	   -6.1148	   -4.1031	   -5.3625	   -4.1955	   -1.5602	   -0.3670	   -0.8549	   -1.7118
  -12.8809	  -12.7477	   -9.0029	  -12.8771	  -13.6038	  -14.4276	  -13.9009	  -12.4298	  -13.8378	   -8.6500	  -14.3582	  -13.7652	   -8.3841	  -12.7671	  -10.8861	  -12.0152	  -17.5469	  -17.0206	  -18.1827	  -14.9851	  -18.2678	  -16.7164	  -11.7284	  -11.5659	  -14.8864	  -13.3647	  -15.2327	  -14.3197	   -9.8046	  -10.1743	  -12.1072	  -10.6018
  -12.7061	  -11.9801	  -12.9368	  -12.2216	  -14.7690	  -12.6661	  -10.2828	  -14.6381	  -14.5277	  -14.4341	  -14.1980	  -14.0576	  -12.8478	  -12.5600	   -9.5719	   -9.8159	  -13.0371	  -12.0712	  -12.6666	   -8.9436	  -10.6885	   -9.7504	  -12.0974	  -13.0769	  -13.6288	  -14.3702	  -14.3325	  -13.9912	  -15.6559	  -15.5636	  -15.4129	  -15.3291
   -7.7004	   -7.5675	  -10.4187	  -10.3057	  -14.9567	  -14.3094	  -13.4972	  -13.8649	  -11.7209	  -11.0600	  -11.6757	  -11.7297	  -10.0949	  -10.8830	  -11.3958	  -11.9975	  -14.9464	  -15.9948	  -16.1939	  -14.1974	   -8.3745	  -11.7051	   -8.6108	  -10.3697	  -10.2566	   -9.1133	  -10.4985	   -8.9560	  -13.7345	  -13.1188	  -13.3908	  -13.6003
   -7.9728	   -7.4828	  -11.3127	  -10.5439	  -13.2853	  -12.0645	  -11.6304	  -13.1726	  -10.6378	  -13.3117	  -11.0036	  -12.5573	  -17.2665	  -15.6335	  -16.6581	  -13.9696	   -8.8901	  -11.9292	  -11.6145	   -8.3662	  -10.3329	   -9.1329	  -10.5787	   -9.7636	  -14.3861	  -14.5777	  -12.9142	  -14.5542	   -9.9061	   -8.2681	  -10.4331	  -10.4732
  -11.8013	  -10.0602	  -11.8340	  -12.1527	  -12.0592	   -8.3364	  -10.7798	   -9.1421	   -8.6847	   -8.4852	   -8.1514	  -10.4562	  -15.1822	  -15.3366	  -15.2607	  -15.6914	  -10.4954	   -6.9038	   -8.1473	  -10.0086	   -9.2997	   -8.0216	   -9.7652	   -9.8552	   -9.0459	  -12.9584	  -13.4407	  -10.9113	  -13.7397	  -13.7921	  -13.8780	  -13.7394
  -11.5533	  -11.6138	   -7.5501	   -8.9612	  -11.5948	  -11.1982	   -8.1493	  -11.6834	  -13.2919	  -11.5253	  -13.1229	  -12.4035	  -15.0113	  -15.0072	  -14.4993	  -15.2378	  -13.8541	  -11.8995	  -12.4415	  -13.5172	   -9.8932	   -8.3602	  -10.4897	  -11.9279	   -7.2866	   -7.5248	   -6.9941	  -10.1941	   -7.8462	  -10.9775	  -12.5633	   -7.8782
  -15.8084	  -16.2647	  -16.7177	   -8.5406	  -13.4764	  -14.8115	  -10.1947	   -9.8149	  -12.4195	  -12.6247	  -12.4770	  -13.2803	  -13.5518	  -12.5104	  -13.2650	  -13.0490	  -13.2418	  -14.3373	  -13.4137	  -13.8125	  -11.4929	   -5.5935	   -7.4376	   -9.4552	  -11.2430	   -8.5099	  -10.4941	  -11.7272	  -13.4798	  -13.7172	  -12.6850	  -13.0983
   -9.2614	   -6.5462	   -9.5885	   -9.3584	  -10.8218	  -10.2789	  -10.7177	   -8.6705	   -5.6667	   -5.3670	   -7.2701	   -4.3050	   -9.0384	  -10.6104	   -9.1351	  -10.4150	   -8.7605	   -8.5683	   -7.3764	  -10.0076	  -13.7709	  -13.4283	  -13.8948	  -13.5297	   -6.8479	   -6.7434	   -5.8247	   -5.9857	   -7.8626	   -6.8792	   -7.2297	   -5.4714
   -6.0619	   -5.2410	   -4.9333	   -4.7084	   -5.8902	   -8.8890	   -9.2619	   -6.1430	  -12.9102	  -12.9161	  -13.3287	  -15.0986	   -6.3881	   -6.1357	   -7.7300	   -8.6738	   -8.2027	   -6.8474	   -8.4823	   -6.0016	   -6.1821	   -7.3119	   -7.3927	   -7.2783	  -11.2267	   -7.1470	  -11.6925	   -6.8410	   -6.5430	   -7.6426	   -9.3255	   -6.0424
