0.3008	0.4768	0.5062	0.4264	0.2858	0.5644	0.3769	0.2621
0.5169	0.3845	0.4103	0.3671	0.3599	0.4304	0.2911	0.4391
0.4515	0.4085	0.2670	0.5242	0.4182	0.5488	0.3465	0.2346
0.4361	0.3232	0.5065	0.2359	0.3208	0.5609	0.5393	0.2766
0.4597	0.3343	0.2337	0.2518	0.6191	0.4078	0.3399	0.5529
0.4850	0.2992	0.5871	0.4491	0.3721	0.3725	0.3270	0.3073
0.4582	0.3485	0.3359	0.3077	0.4673	0.3363	0.4088	0.5367
0.7563	0.3524	0.2711	0.3013	0.0593	0.7145	0.6353	0.1092
0.5551	0.4274	0.6112	0.3332	0.3674	0.1740	0.3827	0.3483
0.3063	0.6069	0.2344	0.4451	0.2988	0.3244	0.5229	0.4605
0.5672	0.4423	0.3206	0.5179	0.3885	0.2357	0.2890	0.4382
0.2732	0.5956	0.2187	0.4435	0.2761	0.5371	0.2475	0.6077
0.1253	0.3357	0.5412	0.5778	0.1869	0.6019	0.3469	0.4836
0.3416	0.4439	0.2909	0.3621	0.4396	0.3768	0.4856	0.4588
0.3180	0.3485	0.1780	0.4335	0.6013	0.4669	0.3606	0.4926
0.6216	0.1931	0.3468	0.3591	0.5459	0.2942	0.2793	0.5593
0.5598	0.3894	0.3123	0.2063	0.4446	0.6664	0.3266	0.2939
0.2136	0.3494	0.3901	0.2875	0.5258	0.4841	0.4879	0.4609
0.3040	0.5799	0.3847	0.1635	0.4834	0.4481	0.3882	0.4475
0.4912	0.4556	0.4020	0.6028	0.2898	0.4065	0.3678	0.1836
0.4269	0.3455	0.2715	0.4504	0.2728	0.5392	0.5896	0.3035
0.5842	0.3424	0.5143	0.2528	0.1499	0.4771	0.3935	0.4852
0.6084	0.1968	0.3579	0.5820	0.2892	0.3764	0.3049	0.4838
0.3134	0.6269	0.2321	0.5002	0.3806	0.5166	0.3805	0.2490
0.2401	0.1610	0.3781	0.5284	0.5662	0.5199	0.5870	0.2187
0.2109	0.4741	0.4748	0.4031	0.4799	0.5543	0.1844	0.4179
0.6255	0.1590	0.1290	0.4354	0.4777	0.5513	0.3592	0.4623
0.3374	0.5215	0.4273	0.3523	0.3251	0.4565	0.2928	0.4864
0.4242	0.4159	0.3915	0.4342	0.3378	0.4078	0.5074	0.2805
0.4803	0.4181	0.5881	0.3922	0.2908	0.6014	0.1973	0.2311
0.4474	0.3197	0.3824	0.4793	0.3254	0.2140	0.5165	0.5145
0.4125	0.1865	0.5061	0.2660	0.4148	0.4995	0.4437	0.4703
