0.7492	0.8760	0.7603	0.6731	0.5177	0.9555	0.7108	0.3569
0.8665	0.6581	0.7957	0.5784	0.6578	0.7600	0.5582	0.7249
0.8096	0.7456	0.4741	0.8535	0.6998	0.8997	0.6378	0.4796
0.7301	0.6566	0.8878	0.4432	0.6523	0.8286	0.8512	0.5497
0.7434	0.6295	0.5047	0.5047	0.9314	0.7314	0.6733	0.8811
0.8433	0.5351	0.8683	0.8294	0.6497	0.6772	0.6222	0.5745
0.7493	0.6156	0.6816	0.5756	0.8709	0.5860	0.7251	0.7955
0.9948	0.7372	0.6945	0.6545	0.1504	0.9797	0.9738	0.4148
0.9007	0.7678	0.9373	0.6290	0.7006	0.4108	0.6426	0.6106
0.5225	0.9278	0.6221	0.7696	0.5219	0.6090	0.8427	0.7839
0.9400	0.7731	0.6652	0.8605	0.6810	0.4187	0.4780	0.7830
0.5105	0.9327	0.5184	0.7907	0.6035	0.8554	0.4876	0.9009
0.2994	0.6612	0.8630	0.8891	0.4777	0.9242	0.6450	0.8401
0.5833	0.8021	0.5538	0.6689	0.8105	0.6199	0.8295	0.7316
0.5645	0.6268	0.4233	0.7311	0.9242	0.8226	0.6622	0.8451
0.9437	0.3903	0.6797	0.6706	0.9321	0.5489	0.5111	0.9234
0.9193	0.7683	0.4887	0.5215	0.8018	0.9587	0.5903	0.5509
0.3888	0.6901	0.7071	0.5905	0.8207	0.8180	0.8529	0.7316
0.5641	0.9284	0.6677	0.3509	0.7436	0.7616	0.7707	0.8126
0.8177	0.7995	0.7020	0.8998	0.5082	0.7180	0.7014	0.4530
0.7767	0.6628	0.5077	0.7730	0.5907	0.8440	0.8991	0.5457
0.9103	0.7395	0.8497	0.4019	0.4003	0.8188	0.6706	0.8086
0.8810	0.4852	0.5734	0.8694	0.5990	0.8083	0.5773	0.8060
0.6560	0.9136	0.4527	0.8088	0.6974	0.8336	0.6091	0.6284
0.4556	0.4237	0.7313	0.8651	0.8666	0.8428	0.8791	0.5355
0.4705	0.7585	0.8012	0.6862	0.7860	0.9098	0.4010	0.7863
0.9246	0.4222	0.2922	0.7443	0.8156	0.9147	0.6645	0.8215
0.6076	0.7979	0.7801	0.6736	0.5927	0.7350	0.6025	0.8103
0.7254	0.7993	0.6803	0.6989	0.6325	0.6855	0.8123	0.5653
0.8018	0.7128	0.8616	0.6995	0.6041	0.9051	0.5638	0.4509
0.7440	0.6880	0.7303	0.7693	0.6066	0.4066	0.8523	0.8024
0.7583	0.4371	0.8500	0.4717	0.7461	0.8105	0.7750	0.7509
