0.8950	0.9530	0.8386	0.8113	0.6418	0.9934	0.8193	0.4466
0.9334	0.7562	0.9070	0.6725	0.7670	0.8626	0.6780	0.8223
0.9057	0.8574	0.5756	0.9305	0.8040	0.9626	0.7567	0.6066
0.8258	0.7868	0.9593	0.5424	0.7895	0.9014	0.9273	0.6665
0.8344	0.7459	0.6322	0.6305	0.9733	0.8383	0.7986	0.9458
0.9301	0.6405	0.9254	0.9206	0.7633	0.7910	0.7405	0.6875
0.8445	0.7237	0.8084	0.6788	0.9545	0.6902	0.8306	0.8683
0.9992	0.8779	0.8608	0.8047	0.2261	0.9973	0.9960	0.6370
0.9617	0.8749	0.9809	0.7491	0.8276	0.5497	0.7375	0.7175
0.6189	0.9745	0.7852	0.8681	0.6247	0.7256	0.9189	0.8830
0.9833	0.8820	0.8073	0.9413	0.8034	0.5177	0.5682	0.8958
0.6192	0.9797	0.6705	0.8960	0.7329	0.9359	0.6073	0.9576
0.4062	0.7876	0.9383	0.9565	0.6389	0.9759	0.7657	0.9299
0.6816	0.9034	0.6665	0.7822	0.9109	0.7141	0.9164	0.8240
0.6711	0.7383	0.5555	0.8366	0.9700	0.9183	0.7775	0.9316
0.9852	0.5127	0.8153	0.8073	0.9857	0.6771	0.6384	0.9774
0.9769	0.8937	0.5739	0.6784	0.9080	0.9887	0.7059	0.6734
0.4774	0.8086	0.8200	0.7207	0.9013	0.9130	0.9359	0.8221
0.6799	0.9781	0.7774	0.4586	0.8449	0.8635	0.8849	0.9118
0.9081	0.8904	0.8146	0.9510	0.5999	0.8211	0.8250	0.5888
0.8884	0.7783	0.6239	0.8677	0.7215	0.9143	0.9548	0.6502
0.9688	0.8672	0.9271	0.4731	0.5558	0.9082	0.7909	0.9080
0.9395	0.6253	0.6648	0.9378	0.7221	0.9181	0.6914	0.9000
0.7812	0.9643	0.5518	0.8990	0.8036	0.9158	0.7016	0.7817
0.5571	0.5665	0.8525	0.9367	0.9337	0.9206	0.9466	0.6854
0.6046	0.8563	0.8927	0.8022	0.8752	0.9624	0.5171	0.8885
0.9753	0.5827	0.3949	0.8594	0.9134	0.9667	0.7883	0.9183
0.7029	0.8778	0.8781	0.7863	0.6981	0.8295	0.7282	0.8979
0.8213	0.8999	0.7794	0.7970	0.7474	0.7794	0.8920	0.6825
0.8915	0.8114	0.9252	0.8075	0.7275	0.9577	0.7233	0.5549
0.8383	0.8165	0.8450	0.8577	0.7212	0.5047	0.9318	0.8837
0.8594	0.5836	0.9275	0.5634	0.8528	0.8971	0.8757	0.8395
