   -1.5700	   -5.2304	   -2.2377	   -0.5957	   -3.5618	   -4.8192	   -5.2965	   -3.8808	   -2.0329	   -3.6445	   -4.0307	   -3.5204	   -3.2054	   -2.2289	   -2.0329	    0.9209	   -5.9350	   -5.6765	   -6.1142	   -5.6241	   -3.1162	   -2.8164	   -1.9283	   -3.4614	   -4.8143	    4.5886	    0.1162	    4.1627	   -3.9615	   -2.9669	   -5.4324	   -4.0583
   -0.7233	   -0.5122	   -0.4174	   -0.1038	   -1.8877	   -1.1035	   -1.1782	   -1.7602	   -1.1270	    1.0262	    4.9823	    1.7238	   -0.6722	   -2.3210	   -2.5496	   -2.1799	    6.2414	    3.5670	    0.2858	    1.5961	    0.6559	   -1.0024	    1.9304	    1.8177	    0.5435	   -0.2871	    6.4443	    6.4342	   19.7230	    6.5461	    2.2093	   14.9060
   -1.4816	   -1.9180	    0.8287	   -1.2659	   -2.0571	   -0.8666	   -2.2175	   -1.2378	   -1.0962	    1.9541	    0.1637	   -2.2294	   -2.7232	   -4.2332	   -3.6384	   -4.1327	    2.0594	    2.7563	   -2.6889	   -0.2731	   -1.7788	   -0.6074	   -2.0446	   -1.9414	   -2.9442	   -2.8775	   -2.9676	   -2.7529	    9.5496	    0.7736	    1.3828	   11.1150
    0.0590	   -0.3105	   -0.2659	   -0.4703	    3.7983	   11.9151	    6.2715	    6.0470	    9.1850	    1.2175	    9.0109	    3.6105	   20.8533	    8.6935	   13.3120	   13.6408	    1.4416	    3.1164	    3.5354	    9.2029	   12.0429	    2.4943	    6.6446	    3.3707	    1.6470	    1.6647	    2.2181	    1.8442	    1.6787	    1.1079	    1.9517	    2.3108
    0.7767	    5.0594	    3.2068	    3.1066	    2.4201	   -3.4308	   -2.4238	    3.0207	   -9.3080	   -9.0500	   -9.0411	   -8.4683	   -5.4807	   -5.3283	   -5.4517	   -5.3397	   -6.6132	   -6.5949	   -6.5427	   -6.6426	   -1.0381	    3.9733	    5.6306	    1.4754	   -6.1742	   -6.5857	   -6.3924	   -6.3059	   -5.2184	   -0.2145	   -7.2582	   -3.6568
   -1.3767	   -6.2648	   -1.0196	   -6.0559	   -2.4964	   -1.1732	   -3.4079	   -3.4953	   -1.9590	   -2.2681	   -1.3713	   -0.6673	   -2.7851	    9.2575	   -0.1961	   -2.9507	   -6.1756	   -6.0618	   -5.9218	   -6.3361	   -5.9655	   -5.8359	   -6.2193	   -6.3004	   -5.9853	   -6.0185	   -5.6449	   -6.0002	   -3.2889	   -1.9140	   -2.5104	   -1.9623
   -1.9832	   -1.7529	   -1.5249	   -1.8166	   -0.3868	    0.3160	    4.8473	    4.9848	   -0.5284	   -1.6371	   -1.3663	   -2.1719	   -0.3069	    0.7115	   -1.0065	   -1.1544	   -2.1755	   -2.0186	   -4.1381	   -1.1416	   -1.8362	   -1.5525	   -1.8509	   -2.2562	   -1.0604	    1.3376	   -2.3092	   -0.2339	   -0.6341	   -1.2007	   -2.8626	   -1.1204
    0.0769	    0.6848	    0.8561	    5.0820	   22.7950	   15.0994	   14.9259	   19.2393	    1.4733	    3.2682	    1.5178	    3.8102	    0.4895	    0.2730	   -0.3532	    0.1793	   -1.1505	   -1.0440	   -1.4634	   -1.1460	    2.6078	   -2.6889	   10.8601	   13.3024	   -0.7318	   -2.0118	   -1.9504	   -0.6855	   -2.0079	   -1.5623	   -1.9269	   -1.7299
   -3.3984	   -4.4101	   -1.8664	   -5.4084	    0.9116	   -2.1907	   -2.5097	   -3.3762	   -5.1931	   -4.4721	   -4.6237	   -5.3115	   -6.9337	   -6.5484	   -7.0183	   -7.2050	    5.0054	    3.6113	    5.2939	   -1.2055	   -4.4149	   -1.9006	   -4.2528	   -1.5903	   -3.8662	   -3.4022	    3.3563	   -2.8001	   -1.6858	   -1.9644	   -3.2369	   -3.1605
   -3.7378	   -4.0212	   -4.9971	   -3.8769	   -2.9740	   -2.9102	   -3.1494	   -3.0748	    5.8714	    5.0985	    8.3998	    3.2889	   -0.9193	    6.1691	    5.2371	   -0.3703	    5.5111	    3.4031	    7.7240	   11.9501	    1.2176	   -3.4154	    1.7531	    2.6696	    9.4873	    4.2594	    9.4977	    1.4142	    6.4036	    9.7159	   12.2202	    8.7198
  -26.1207	  -26.3492	  -27.2087	  -26.7512	  -14.0268	  -12.7192	  -17.0998	  -12.7982	   -9.8736	   -3.0882	  -11.9713	  -15.3674	  -21.4212	  -24.9974	  -20.2151	  -18.9799	   -9.6575	  -10.4558	  -11.2132	  -11.9643	   -8.4641	   -9.8089	   -1.8420	    0.3172	    0.1075	   -2.4981	   -5.0531	   -4.5807	  -16.7962	   -1.4736	   -7.1818	  -14.3033
   -1.7478	   -7.9292	   -3.7729	    5.1463	   -6.1029	   -5.2430	   -8.6999	   -8.3720	    0.4819	    6.3505	    4.5269	    2.4804	   -3.2577	   -8.1979	    1.7891	   -7.0831	  -13.9473	  -12.8064	   -9.3763	  -11.6510	  -11.5367	  -11.6672	  -12.5377	  -11.1464	   -4.3689	   -9.2477	   -3.0474	   -4.4477	   -4.9802	   -5.0685	   -9.5218	   -8.4661
  -10.4512	   -7.9761	  -11.6672	   -0.5711	   -6.6231	   -7.6034	   -6.8903	   -9.1228	   -6.3112	   -2.0048	   -0.9525	   -4.1566	   -6.6666	   -5.5049	   -5.8750	   -5.9416	   -6.2923	    1.8348	    7.3468	   -2.3162	    5.3560	    1.3353	   -0.2389	   -0.7248	   10.0265	    3.3624	    0.2872	   -6.7520	   -0.1335	   -2.0689	    3.6159	   -1.4445
    6.7005	    3.3411	    8.0417	    1.5040	   -3.0290	   -5.9273	   -3.7266	   -2.7179	    4.4964	    4.6508	    9.1739	   11.8546	   11.9527	   12.8359	    6.7703	   14.9097	    4.2956	    2.9465	    4.1875	    6.2403	   -0.7890	    0.2111	    1.7376	   -0.0639	   -2.0285	   -3.1785	   -1.3892	   -0.0291	   11.4710	   11.8516	    3.7083	    5.5939
  -13.1578	  -14.9139	  -14.3036	  -10.5740	    3.1325	   -1.6041	    2.0964	    0.7286	   -9.8830	   -8.3323	   -9.0391	   -8.8283	    4.6494	    1.5443	   -0.3503	   -4.1189	    0.5591	    2.8276	   -8.6203	   -5.6362	  -10.1849	   -7.4517	   -9.5378	  -11.9165	   -5.1195	    2.8664	   -4.7844	    1.9304	   -5.8873	   -7.0940	   -4.0442	   -3.8125
    4.7517	    1.0991	    5.8238	    1.9759	    6.7092	    2.1441	    4.7282	    6.7790	    5.9432	   13.9288	    9.6532	   15.6434	    2.5864	   11.1705	    1.4322	    7.6915	    3.5870	    5.8056	    0.6982	    2.7992	   -3.0652	   -2.3879	   -2.1812	   -2.6858	    2.2343	   -3.0105	   -2.5934	   -2.5664	   -0.6165	    5.4736	    3.2875	    1.8543
    4.3239	   -0.3899	    1.4267	    2.6901	   -3.7403	   -3.4764	   -3.4510	    0.7317	   -5.9202	   -5.9639	   -1.6379	   -6.9108	    2.7109	   -1.3571	    0.4147	    1.5485	   -2.7633	   -2.4735	   -4.2083	   -2.7037	    3.7464	    5.3606	    3.9040	    3.8648	   -3.1011	   -4.8387	   -0.8238	   -3.4029	   -0.7889	   -1.1409	   -2.3935	   -0.6502
    6.9626	    6.4235	    3.2804	    1.1185	    9.8601	    6.1487	   -0.6687	    4.1331	    8.8342	    7.6380	    8.4274	    8.7697	   -0.3641	    1.4332	    2.7396	    4.1582	   10.9988	    9.4179	    6.4993	   -0.4934	    8.4653	    9.4957	    2.8739	    6.0840	    6.5663	   13.2403	   10.3278	   12.5284	    0.6034	    0.7363	   -0.0359	    0.5264
    4.3852	   -1.8678	    3.9629	   -3.3872	    0.2318	    7.8908	    4.2683	    7.9056	    1.1268	    0.0423	    0.5800	    3.0864	    4.1248	   -0.2973	    3.6515	    6.4656	    0.4372	    6.6100	    7.8978	    9.5692	    3.6743	    3.9700	   -0.0242	    8.3449	    4.0341	    1.7330	    3.2814	    2.5031	    0.1365	    3.1633	    3.1243	   -0.6553
