0.8850	0.8310	0.7630	0.8070	0.3893	0.6303	0.7185	0.5755
0.7443	0.9925	0.7495	0.5635	0.8015	0.9102	0.5479	0.2901
0.5432	0.4480	0.9337	0.9258	0.9768	0.3063	0.4660	0.9998
0.9177	0.9999	0.9866	0.6798	0.9624	0.7875	0.1272	0.1385
0.9394	0.9877	0.7132	0.2029	0.3418	0.9858	0.4288	1.0000
0.9217	0.9999	1.0000	0.9839	0.1136	0.3193	0.4007	0.8605
0.3943	0.8806	0.9076	0.9247	0.6091	0.4212	0.6709	0.7913
0.6301	0.9165	0.6157	0.4800	0.5556	0.9012	0.6872	0.8133
0.6271	0.7186	0.4532	0.4852	0.9496	0.9661	0.8479	0.5518
0.6904	0.6786	0.7477	0.6251	0.7799	0.6613	0.7016	0.7150
0.4656	0.7557	0.6619	0.5912	0.2977	0.9169	0.9894	0.9211
0.5972	0.8862	0.9866	0.8228	0.5695	0.5747	0.4546	0.7082
0.9321	0.4928	0.5493	0.3769	0.7598	0.6687	0.9547	0.8653
0.5490	0.3514	0.7390	0.8813	0.7233	0.7016	0.7032	0.9509
0.7601	0.8109	0.4389	0.9691	0.8200	0.8973	0.8398	0.0634
0.6545	0.7209	0.7619	0.7910	0.6712	0.6913	0.5969	0.7120
0.8161	0.6464	0.4672	0.9612	0.7223	0.9255	0.5190	0.5419
0.8313	0.8488	0.5568	0.7391	0.8187	0.8899	0.7632	0.1517
0.0295	0.9267	0.5853	0.9545	0.9334	0.7564	0.7058	0.7080
0.7852	0.9866	0.8566	0.9910	0.1480	0.1257	0.9184	0.7882
0.1182	0.8765	0.7398	0.8040	0.8612	0.5838	0.7773	0.8389
0.1351	0.9758	0.8949	0.0457	0.9041	0.9835	0.7491	0.9115
0.5530	0.9892	0.5776	0.8580	0.8122	0.9857	0.0208	0.8032
0.4052	0.9092	0.9641	0.8330	0.1203	0.9422	0.5179	0.9077
0.8365	0.7132	0.4837	0.7291	0.3705	0.9207	0.8194	0.7265
0.5372	0.9242	0.7309	0.7728	0.5832	0.4232	0.6324	0.9957
0.9189	0.8609	0.0505	0.9629	0.9236	0.2876	0.9114	0.6839
0.2518	0.4663	0.7984	0.9980	0.9757	0.8483	0.9133	0.3478
0.9977	0.4454	0.8952	0.9544	0.9828	0.9995	0.2799	0.0447
0.8091	0.8006	0.7608	0.9939	0.8105	0.9402	0.3840	0.1005
0.7969	0.9912	0.9276	0.1658	0.7016	0.7146	0.9644	0.3375
0.6181	0.7098	0.9717	0.6597	0.4492	0.5879	0.6667	0.9366
0.8049	0.8146	0.8841	0.9809	0.5346	0.5205	0.5796	0.4805
0.4387	0.8410	0.8511	0.7591	0.8108	0.8800	0.0564	0.9625
0.7454	0.8594	0.8117	0.4948	0.9275	0.4946	0.2707	0.9957
0.7982	0.4827	0.8539	0.6650	0.6824	0.7032	0.6584	0.7557
