0.0240	0.0271	0.0215	0.0398	0.0248	0.0266	0.0440	0.0309
0.0142	0.0015	0.0377	0.0239	0.0473	0.0321	0.0356	0.0466
0.0050	0.0064	0.0741	0.0204	0.0760	0.0045	0.0046	0.0479
0.0058	0.0120	0.1533	0.0044	0.0213	0.0336	0.0039	0.0045
0.0111	0.0043	0.0065	0.0037	0.0041	0.1143	0.0045	0.0903
0.0231	0.0478	0.1024	0.0275	0.0036	0.0050	0.0044	0.0251
0.0050	0.0105	0.1266	0.0227	0.0189	0.0085	0.0220	0.0247
0.0418	0.0296	0.0347	0.0289	0.0315	0.0287	0.0269	0.0168
0.0395	0.0260	0.0291	0.0286	0.0219	0.0217	0.0366	0.0354
0.0202	0.0136	0.0266	0.0363	0.0402	0.0350	0.0329	0.0341
0.0233	0.0326	0.0287	0.0245	0.0101	0.0527	0.0300	0.0368
0.0374	0.0257	0.0387	0.0397	0.0197	0.0254	0.0309	0.0213
0.0154	0.0277	0.0358	0.0275	0.0376	0.0431	0.0223	0.0294
0.0442	0.0072	0.0166	0.0376	0.0400	0.0301	0.0275	0.0357
0.0262	0.0465	0.0264	0.0191	0.0376	0.0306	0.0460	0.0065
0.0336	0.0433	0.0071	0.0440	0.0337	0.0291	0.0250	0.0230
0.0397	0.0271	0.0375	0.0315	0.0294	0.0167	0.0251	0.0319
0.0104	0.0363	0.0387	0.0097	0.0509	0.0292	0.0574	0.0062
0.0017	0.0416	0.0151	0.0097	0.0487	0.0308	0.0376	0.0537
0.0320	0.0671	0.0085	0.0814	0.0121	0.0029	0.0013	0.0334
0.0046	0.0267	0.0380	0.0416	0.0826	0.0017	0.0298	0.0139
0.0016	0.0258	0.0243	0.0031	0.0396	0.0691	0.0432	0.0322
0.0138	0.0841	0.0172	0.0477	0.0264	0.0015	0.0012	0.0470
0.0209	0.0219	0.0937	0.0337	0.0029	0.0087	0.0174	0.0396
0.0047	0.0052	0.0207	0.0513	0.0263	0.0018	0.0835	0.0452
0.0097	0.0195	0.0453	0.0490	0.0154	0.0055	0.0204	0.0740
0.1481	0.0162	0.0010	0.0341	0.0112	0.0012	0.0190	0.0082
0.0016	0.0050	0.0324	0.0523	0.0364	0.0452	0.0618	0.0041
0.0324	0.0038	0.0074	0.0043	0.0225	0.1639	0.0024	0.0021
0.0546	0.0099	0.0011	0.0935	0.0153	0.0546	0.0087	0.0011
0.0125	0.0106	0.0647	0.0012	0.0265	0.0340	0.0878	0.0015
0.0278	0.0477	0.0326	0.0469	0.0022	0.0313	0.0142	0.0361
0.0454	0.0770	0.0577	0.0165	0.0069	0.0224	0.0112	0.0017
0.0222	0.0130	0.0312	0.0490	0.0665	0.0205	0.0010	0.0354
0.0377	0.0322	0.0780	0.0035	0.0281	0.0219	0.0025	0.0350
0.0210	0.0218	0.0367	0.0331	0.0419	0.0351	0.0341	0.0151
