0.1060	0.0908	0.1032	0.1191	0.0741	0.0833	0.1302	0.0925
0.0743	0.0341	0.1354	0.0627	0.1479	0.1252	0.1122	0.1074
0.0085	0.0164	0.1788	0.0966	0.1835	0.0058	0.0099	0.2999
0.0130	0.1401	0.4268	0.0090	0.1044	0.0931	0.0044	0.0085
0.0463	0.0243	0.0442	0.0040	0.0058	0.2874	0.0075	0.3797
0.0605	0.2560	0.2952	0.1145	0.0053	0.0121	0.0083	0.0472
0.0132	0.0535	0.3224	0.1458	0.0788	0.0280	0.0591	0.0985
0.1135	0.1265	0.0978	0.0838	0.0856	0.1343	0.0808	0.0770
0.1081	0.0860	0.0790	0.0966	0.1207	0.0869	0.1279	0.0941
0.0736	0.0581	0.1217	0.0983	0.0950	0.1037	0.1351	0.1139
0.0619	0.1012	0.0743	0.0736	0.0246	0.1891	0.1445	0.1301
0.1033	0.0974	0.1448	0.1451	0.0740	0.0849	0.0828	0.0670
0.1065	0.0684	0.0875	0.0665	0.1062	0.1181	0.1234	0.1226
0.1124	0.0117	0.0540	0.1643	0.1223	0.0838	0.0878	0.1629
0.0878	0.1404	0.0647	0.1310	0.1311	0.1116	0.1209	0.0117
0.1182	0.1336	0.0475	0.1458	0.1046	0.1030	0.0700	0.0766
0.1155	0.0835	0.0809	0.1595	0.0998	0.1167	0.0649	0.0785
0.0583	0.1496	0.1106	0.0559	0.1469	0.1078	0.1592	0.0111
0.0029	0.1315	0.0538	0.0810	0.1498	0.1123	0.1145	0.1535
0.1076	0.2239	0.0523	0.2633	0.0209	0.0068	0.0178	0.1067
0.0110	0.1265	0.0926	0.1396	0.2186	0.0107	0.1087	0.0916
0.0034	0.1202	0.1002	0.0068	0.1293	0.1969	0.1127	0.1298
0.0377	0.2738	0.0542	0.1516	0.0779	0.0420	0.0017	0.1605
0.0513	0.0867	0.2546	0.1298	0.0082	0.0753	0.0484	0.1450
0.0509	0.0417	0.0732	0.1593	0.0697	0.0379	0.2289	0.1377
0.0300	0.0932	0.1290	0.1343	0.0519	0.0214	0.0665	0.2731
0.3093	0.0590	0.0013	0.1830	0.0841	0.0043	0.1057	0.0525
0.0083	0.0250	0.0576	0.2260	0.1515	0.1168	0.1963	0.0178
0.1992	0.0106	0.0366	0.0270	0.0878	0.4262	0.0069	0.0049
0.1365	0.0445	0.0037	0.3348	0.0728	0.1769	0.0282	0.0021
0.0505	0.1499	0.1764	0.0032	0.0853	0.0959	0.2313	0.0068
0.0862	0.1209	0.1721	0.1121	0.0141	0.0756	0.0550	0.1632
0.1394	0.2192	0.1689	0.1377	0.0276	0.0572	0.0387	0.0106
0.0514	0.0533	0.0981	0.1343	0.1805	0.0872	0.0018	0.1927
0.1255	0.1151	0.1685	0.0165	0.1028	0.0511	0.0080	0.2118
0.0915	0.0893	0.1136	0.1074	0.1138	0.1012	0.1034	0.0791
