0.2275	0.1882	0.2132	0.2349	0.1306	0.1676	0.2488	0.1888
0.1843	0.1909	0.2570	0.1143	0.2419	0.2707	0.2095	0.1311
0.0174	0.0426	0.2996	0.2250	0.3261	0.0083	0.0221	0.6585
0.0374	0.4678	0.6264	0.0339	0.2379	0.1708	0.0050	0.0204
0.1360	0.1705	0.0920	0.0051	0.0111	0.4675	0.0108	0.7066
0.1057	0.5526	0.5760	0.2398	0.0100	0.0244	0.0195	0.0717
0.0383	0.1591	0.4928	0.3314	0.1732	0.0689	0.1247	0.2112
0.1981	0.2907	0.1789	0.1443	0.1515	0.3031	0.1555	0.1776
0.1901	0.1723	0.1366	0.1725	0.2999	0.2075	0.2565	0.1641
0.1572	0.1387	0.2553	0.1772	0.1848	0.1985	0.2640	0.2241
0.1112	0.2000	0.1361	0.1416	0.0484	0.3549	0.3404	0.2669
0.1826	0.2122	0.3274	0.2753	0.1518	0.1629	0.1422	0.1453
0.2572	0.1188	0.1484	0.1098	0.1937	0.2007	0.3189	0.2522
0.1891	0.0203	0.1338	0.3333	0.2256	0.1744	0.1736	0.3496
0.1735	0.2573	0.1118	0.3291	0.2581	0.2293	0.2223	0.0182
0.2224	0.2434	0.1462	0.2764	0.2010	0.1965	0.1483	0.1655
0.2222	0.1588	0.1298	0.3494	0.1936	0.2901	0.1196	0.1362
0.1690	0.2949	0.1895	0.1498	0.2671	0.2345	0.2761	0.0187
0.0048	0.2645	0.1172	0.2427	0.2924	0.2164	0.2061	0.2555
0.2066	0.4297	0.1447	0.4762	0.0307	0.0128	0.0957	0.2032
0.0210	0.2786	0.1769	0.2659	0.3656	0.0416	0.2241	0.2260
0.0069	0.2857	0.2142	0.0109	0.2488	0.3708	0.1974	0.2650
0.0716	0.4867	0.1021	0.2837	0.1561	0.2201	0.0025	0.2769
0.0860	0.1993	0.4358	0.2573	0.0169	0.2259	0.0909	0.2875
0.1614	0.1233	0.1378	0.2743	0.1187	0.1696	0.3713	0.2432
0.0673	0.2166	0.2389	0.2386	0.1113	0.0531	0.1402	0.5337
0.4500	0.1486	0.0025	0.3921	0.2158	0.0159	0.2423	0.1324
0.0273	0.0570	0.0994	0.4683	0.3258	0.2158	0.3633	0.0427
0.4734	0.0226	0.0960	0.0907	0.2087	0.6841	0.0147	0.0095
0.2333	0.1230	0.0216	0.6248	0.1827	0.3448	0.0640	0.0054
0.1152	0.4231	0.3082	0.0096	0.1612	0.1673	0.3903	0.0248
0.1651	0.2036	0.3863	0.1888	0.0473	0.1359	0.1252	0.3474
0.2512	0.3610	0.3094	0.3762	0.0686	0.1047	0.0903	0.0382
0.0910	0.1457	0.1955	0.2269	0.2973	0.2215	0.0042	0.4174
0.2120	0.2400	0.2633	0.0433	0.2352	0.0927	0.0195	0.4935
0.1886	0.1747	0.2302	0.2058	0.2045	0.1969	0.1998	0.1992
