0.3675	0.3032	0.3045	0.3510	0.1845	0.2511	0.3595	0.2778
0.2915	0.4166	0.3581	0.1746	0.3222	0.4082	0.2824	0.1454
0.0386	0.0850	0.4391	0.3821	0.5010	0.0138	0.0432	0.8962
0.1058	0.7661	0.7536	0.0843	0.3888	0.2575	0.0061	0.0367
0.2714	0.4397	0.1287	0.0071	0.0284	0.6169	0.0158	0.8910
0.1652	0.8322	0.7971	0.4112	0.0166	0.0379	0.0350	0.1037
0.0793	0.2993	0.6116	0.4921	0.2659	0.1230	0.2049	0.3229
0.2772	0.4581	0.2583	0.1951	0.2180	0.4666	0.2372	0.2885
0.2644	0.2622	0.1885	0.2321	0.4814	0.3596	0.3812	0.2295
0.2507	0.2330	0.3733	0.2548	0.2924	0.2928	0.3709	0.3310
0.1622	0.3023	0.2033	0.2142	0.0776	0.4962	0.5377	0.4056
0.2570	0.3385	0.5145	0.3920	0.2277	0.2372	0.1959	0.2362
0.4028	0.1715	0.2090	0.1511	0.2853	0.2792	0.5192	0.3807
0.2589	0.0347	0.2359	0.4807	0.3250	0.2757	0.2629	0.5253
0.2641	0.3678	0.1596	0.5207	0.3765	0.3578	0.3280	0.0246
0.3149	0.3436	0.2645	0.3942	0.2940	0.2874	0.2353	0.2650
0.3334	0.2375	0.1767	0.5276	0.2880	0.4601	0.1790	0.1968
0.3008	0.4226	0.2589	0.2553	0.3796	0.3740	0.3789	0.0288
0.0071	0.4047	0.1862	0.4185	0.4351	0.3140	0.2918	0.3415
0.3018	0.6062	0.2576	0.6486	0.0409	0.0201	0.2256	0.2982
0.0324	0.4238	0.2724	0.3826	0.4889	0.0958	0.3406	0.3624
0.0114	0.4603	0.3331	0.0149	0.3668	0.5380	0.2799	0.3945
0.1118	0.6534	0.1530	0.4026	0.2440	0.4538	0.0037	0.3767
0.1200	0.3301	0.5864	0.3764	0.0272	0.3964	0.1386	0.4240
0.2917	0.2199	0.1969	0.3694	0.1625	0.3428	0.4795	0.3363
0.1178	0.3597	0.3421	0.3442	0.1805	0.0959	0.2228	0.7359
0.5605	0.2696	0.0051	0.5700	0.3556	0.0371	0.3814	0.2197
0.0514	0.0969	0.1618	0.6780	0.5041	0.3229	0.5100	0.0740
0.7108	0.0380	0.1758	0.1945	0.3711	0.8690	0.0246	0.0151
0.3359	0.2315	0.0772	0.8135	0.3125	0.5054	0.1111	0.0119
0.1880	0.6545	0.4471	0.0204	0.2399	0.2417	0.5502	0.0572
0.2442	0.2904	0.5778	0.2675	0.0944	0.2039	0.2090	0.5118
0.3595	0.4748	0.4463	0.5935	0.1251	0.1596	0.1562	0.0840
0.1355	0.2636	0.3165	0.3137	0.3986	0.3702	0.0079	0.5930
0.2924	0.3740	0.3579	0.0802	0.3959	0.1429	0.0374	0.7184
0.2934	0.2499	0.3592	0.2984	0.2929	0.2948	0.2921	0.3183
