    2.5161	   -1.0895	    1.4762	    3.4750	    0.6152	   -0.9337	   -1.1282	    0.0988	    1.5725	    0.3678	    0.0694	    0.3023	    0.9957	    1.9196	    1.9036	    5.1195	   -1.7793	   -1.4860	   -1.9620	   -1.5202	    1.0428	    0.9077	    2.0766	    0.6553	   -0.6101	    8.6274	    3.8836	    8.4160	    0.3718	    0.0518	   -0.7655	   -0.4002
    3.4792	    4.2230	    4.1298	    4.7144	    1.4657	    2.2692	    1.7241	    1.6180	    3.5452	    5.7520	    9.8329	    6.4707	    4.0541	    3.2788	    1.9027	    2.4771	   10.7963	    7.9510	    4.9999	    6.1435	    5.1984	    3.8031	    6.7850	    6.5251	    4.9562	    4.5411	   12.1096	   11.3039	   25.4943	   11.1388	    6.6441	   20.5227
    6.2137	    5.8705	    8.5793	    6.5935	    5.8224	    7.0429	    5.6209	    7.2061	    6.2266	    9.8444	    8.0177	    6.2693	    5.2600	    3.9814	    5.1208	    3.6791	    9.7786	   10.9137	    5.2090	    8.3107	    6.4509	    7.0995	    5.8500	    6.3235	    4.9011	    4.9506	    4.8565	    5.0888	   19.6912	    9.6675	    8.3196	   21.7945
    9.5485	    9.1525	    9.0951	    8.8412	   13.0162	   27.7240	   24.6698	   22.0093	   21.3645	    9.9383	   18.8293	   13.4376	   30.3807	   18.2588	   22.6450	   22.9970	   10.9219	   12.8652	   12.9385	   18.5498	   22.1853	   11.8402	   16.3301	   12.9402	   11.0881	   11.1407	   11.6775	   11.3465	   11.2501	   10.7575	   12.6707	   13.0141
   10.0784	   14.6992	   12.7263	   12.3510	   11.9439	    5.9533	    7.6854	   16.7790	    2.0623	    2.0780	    1.9796	    1.1491	    3.9985	    4.1342	    4.5755	    4.1284	    2.9527	    3.2672	    3.1991	    3.2191	    8.5450	   13.4122	   14.9465	   11.2212	    3.2104	    2.8418	    2.8555	    2.9554	    9.2628	   12.0570	    1.6171	   11.2873
    7.9506	    3.1261	    8.4983	    5.1863	   12.0401	    5.8542	   10.9794	    9.8244	    3.8657	    6.8402	   14.0765	   14.2138	    6.5656	   18.7125	    9.2257	    6.4824	    4.1673	    3.9710	    4.1306	    4.2675	    4.5130	    4.4529	    3.1756	    4.3280	    3.3884	    3.3670	    3.6845	    3.4771	    6.2692	    7.3757	    7.7045	    7.6503
    3.5281	    3.6446	    3.9581	    3.6668	    5.2340	    5.7085	   10.3980	   10.4170	    4.8199	    2.6578	    3.4281	    3.2955	    4.7412	    7.2250	    4.7501	    4.4920	    3.4538	    3.5915	    1.3779	    4.4195	    3.6994	    3.9072	    3.7263	    3.2608	    4.4225	    6.9225	    3.1342	    5.1881	    4.9871	    4.4139	    2.6030	    5.1890
    4.4152	    5.0536	    4.9813	    9.4106	   27.0227	   19.4178	   18.8993	   23.5737	    5.6747	    7.6115	    5.8588	    8.0929	    4.8245	    4.5501	    3.9560	    4.5102	    3.1938	    3.2347	    2.8644	    3.0585	    6.2081	    1.0740	   15.0972	   17.6025	    3.6501	    2.1262	    2.0145	    3.5923	    2.1168	    2.6632	    1.9561	    2.4769
    1.8391	    0.6975	    3.3583	   -0.3358	    5.9915	    3.0238	    2.6418	    1.6605	    0.0407	    0.7238	    0.4794	   -0.2365	   -1.7466	   -1.3799	   -1.7949	   -2.6075	    9.9852	    8.4696	   10.4343	    2.8215	    0.7630	    3.1431	    0.8937	    3.2560	    1.3359	    1.6477	    8.2549	    2.4739	    3.5018	    3.2446	    1.8906	    2.0330
    0.7782	    0.4681	   -1.1464	    0.6464	    1.4098	    1.5580	    1.2748	    1.3515	   10.3413	    9.6394	   12.6431	    7.7717	    3.3912	   10.7941	    9.8477	    4.2290	   10.1122	    7.0391	   12.3595	   16.5806	    5.8087	    0.3752	    6.3001	    7.2969	   14.0088	    8.5817	   14.0896	    5.2360	   10.9737	   14.0213	   16.8006	   13.3214
  -19.1743	  -19.2262	  -20.1981	  -19.7867	   -7.1224	   -5.7431	  -10.0466	   -5.7809	   -2.3883	    3.9836	   -4.9543	   -8.0378	  -14.4881	  -16.9790	  -13.2167	  -12.0431	   -2.7670	   -3.5459	   -4.2501	   -4.9443	   -1.4920	   -2.7118	    5.1182	    6.6121	    6.5950	    4.5594	    1.1958	    3.2184	   -9.7437	    5.3471	   -0.2255	   -6.9314
    4.3881	   -1.7740	    2.3631	   11.3608	   -0.6060	    1.1021	   -2.5219	   -2.2458	    6.3838	   12.4272	   10.7792	    8.1985	    2.8473	   -2.1568	    7.8886	   -0.7668	   -7.7898	   -6.7366	   -3.3357	   -5.5731	   -5.4197	   -5.4655	   -6.4598	   -5.0891	    1.7945	   -3.0881	    3.1277	    1.6805	    1.3035	    1.1731	   -3.3279	   -2.6259
